grain_id,label_id,area
4052,2,1355200.000
2982,2,2710400.000
7217,3,193600.000
6600,3,290400.000
5779,3,484000.000
6868,3,242000.000
8755,3,48400.000
7218,3,193600.000
8081,3,96800.000
3864,2,1548800.000
3147,2,2420000.000
4430,2,1064800.000
3107,2,2468400.000
4431,2,1064800.000
5953,3,435600.000
3771,2,1645600.000
5328,2,629200.000
7219,3,193600.000
5954,3,435600.000
4950,2,774400.000
7220,3,193600.000
5203,2,677600.000
6342,3,338800.000
1392,2,9776800.000
2278,2,4452800.000
1153,2,12390400.000
3352,2,2129600.000
7600,3,145200.000
6144,3,387200.000
4759,2,871200.000
7221,3,193600.000
3772,2,1645600.000
7601,3,145200.000
855,2,18295200.000
2427,1,3968800.000
912,2,16746400.000
2101,2,5033600.000
2183,2,4743200.000
6601,3,290400.000
5329,2,629200.000
2834,2,3000800.000
5619,2,532400.000
1595,2,8082800.000
4760,2,871200.000
6145,3,387200.000
8756,3,48400.000
727,2,22893200.000
825,2,19021200.000
647,2,26474800.000
2126,2,4936800.000
4352,2,1113200.000
5955,3,435600.000
7222,3,193600.000
7223,3,193600.000
8082,3,96800.000
3027,2,2613600.000
4582,1,968000.000
8757,3,48400.000
6869,3,242000.000
1695,2,7308400.000
774,2,20715200.000
1751,2,6969600.000
4667,2,919600.000
4668,2,919600.000
3028,2,2613600.000
5478,2,580800.000
8083,3,96800.000
8758,3,48400.000
7224,3,193600.000
6870,3,242000.000
5330,2,629200.000
1253,2,11422400.000
2803,2,3049200.000
4166,2,1258400.000
5620,2,532400.000
6602,3,290400.000
3353,2,2129600.000
3728,2,1694000.000
742,2,22409200.000
1371,2,10018800.000
124,2,203909200.000
1377,2,9922000.000
1436,2,9389600.000
2102,2,5033600.000
2718,2,3242800.000
831,2,18876000.000
1623,2,7889200.000
4951,2,774400.000
7225,3,193600.000
8084,3,96800.000
184,2,141086000.000
369,2,57112000.000
914,2,16698000.000
1291,2,10841600.000
744,2,22312400.000
2917,2,2855600.000
2021,2,5372400.000
4761,2,871200.000
3893,2,1500400.000
8759,3,48400.000
8085,3,96800.000
8086,3,96800.000
1382,2,9873600.000
1230,2,11616000.000
3080,2,2516800.000
1370,2,10067200.000
2636,2,3436400.000
2022,2,5372400.000
2000,2,5469200.000
2804,2,3049200.000
3029,2,2613600.000
2886,2,2904000.000
3773,2,1645600.000
489,2,40462400.000
576,2,31363200.000
846,2,18634000.000
1614,2,7986000.000
4583,2,968000.000
3388,2,2081200.000
5479,2,580800.000
6603,3,290400.000
4762,2,871200.000
8087,3,96800.000
8088,3,96800.000
234,2,96751600.000
879,2,17617600.000
1615,2,7986000.000
2659,2,3388000.000
1262,2,11277200.000
323,2,68970000.000
1201,2,11906400.000
2498,2,3775200.000
2293,2,4404400.000
5480,2,580800.000
2637,2,3436400.000
4506,2,1016400.000
6343,3,338800.000
6146,3,387200.000
8760,3,48400.000
806,2,19698800.000
897,2,17133600.000
509,2,38139200.000
915,2,16698000.000
1845,2,6340400.000
2758,2,3146000.000
3312,2,2178000.000
2835,2,3000800.000
4053,2,1355200.000
2353,2,4210800.000
3389,2,2081200.000
5780,3,484000.000
8089,3,96800.000
8761,3,48400.000
200,2,123516800.000
684,2,24974400.000
1004,2,14858800.000
1864,2,6243600.000
