grain_id,label_id,area
"4112","2",677600.000
"4436","2",532400.000
"3146","2",1452000.000
"5259","3",290400.000
"4743","3",435600.000
"6957","3",48400.000
"6435","3",96800.000
"1871","2",4501200.000
"1188","2",9825200.000
"2949","2",1694000.000
"2481","2",2516800.000
"2612","2",2226400.000
"2785","2",1936000.000
"3936","2",774400.000
"4437","2",532400.000
"3849","2",822800.000
"3937","1",774400.000
"3264","2",1306800.000
"4013","2",726000.000
"5078","3",338800.000
"3504","2",1064800.000
"4902","3",387200.000
"3560","2",1016400.000
"4903","3",387200.000
"3356","2",1210000.000
"6436","3",96800.000
"6958","3",48400.000
"827","1",16456000.000
"5260","3",290400.000
"6437","3",96800.000
"2809","1",1887600.000
"1614","2",5856400.000
"2030","2",3872000.000
"3191","2",1403600.000
"4744","3",435600.000
"4215","2",629200.000
"1894","2",4404400.000
"1895","2",4404400.000
"5079","3",338800.000
"4588","3",484000.000
"6438","3",96800.000
"5261","3",290400.000
"2915","2",1742400.000
"6043","3",145200.000
"6439","3",96800.000
"6440","3",96800.000
"2659","1",2129600.000
"6441","3",96800.000
"5262","3",290400.000
"6960","3",48400.000
"6442","3",96800.000
"4113","2",677600.000
"3302","2",1258400.000
"3694","2",919600.000
"5080","3",338800.000
"5756","3",193600.000
"6044","3",145200.000
"6443","3",96800.000
"6961","3",48400.000
"6045","3",145200.000
"6962","3",48400.000
"2723","2",2032800.000
"4438","2",532400.000
"6046","3",145200.000
"4746","3",435600.000
"6963","3",48400.000
"5757","3",193600.000
"4590","3",484000.000
"5758","3",193600.000
"4439","2",532400.000
"392","2",46367200.000
"2613","2",2226400.000
"1010","2",12680800.000
"3561","1",1016400.000
"4747","3",435600.000
"4904","3",387200.000
"3850","2",822800.000
"6047","3",145200.000
"6964","3",48400.000
"5263","3",290400.000
"5264","3",290400.000
"5265","3",290400.000
"6965","3",48400.000
"3265","2",1306800.000
"5471","3",242000.000
"6444","3",96800.000
"6445","3",96800.000
"6446","3",96800.000
"1407","2",7453600.000
"250","2",79860000.000
"2871","2",1790800.000
"5081","3",338800.000
"4331","2",580800.000
"4014","2",726000.000
"3851","2",822800.000
"6447","3",96800.000
"2614","2",2226400.000
"5472","3",242000.000
"2091","1",3630000.000
"4748","3",435600.000
"6448","3",96800.000
"6966","3",48400.000
"6967","3",48400.000
"5082","3",338800.000
"6449","3",96800.000
"1132","1",10841600.000
"991","2",12971200.000
"3058","2",1548800.000
"3505","2",1064800.000
"3192","2",1403600.000
"1725","1",5227200.000
"5083","3",338800.000
"4114","2",677600.000
"5084","3",338800.000
"3627","2",968000.000
"5759","3",193600.000
"6048","3",145200.000
"4015","2",726000.000
"6968","3",48400.000
"4905","3",387200.000
"6049","3",145200.000
"5760","3",193600.000
"5473","3",242000.000
"6969","3",48400.000
"5266","3",290400.000
"6450","3",96800.000
"6970","3",48400.000
"5474","3",242000.000
"450","2",39349200.000
"913","2",14520000.000
"3506","2",1064800.000
"4906","3",387200.000
"3852","2",822800.000
"3853","2",822800.000
"3147","2",1452000.000
"6050","3",145200.000
"4907","3",387200.000
"6971","3",48400.000
"6972","3",48400.000
"4440","2",532400.000
"6451","3",96800.000
"6973","3",48400.000
"546","2",29620800.000
"2563","2",2323200.000
"1452","2",7114800.000
"3562","2",1016400.000
"4591","3",484000.000
"4441","2",532400.000
"3357","2",1210000.000
"3563","2",1016400.000
"1080","1",11567600.000
"6974","3",48400.000
"6051","3",145200.000
"1333","1",8179600.000
"1795","1",4840000.000
"1266","2",8808800.000
"3097","1",1500400.000
"4592","3",484000.000
"3444","2",1113200.000
"4442","2",532400.000
"5267","3",290400.000
"4908","3",387200.000
"5475","3",242000.000
"5268","3",290400.000
"3938","2",774400.000
"5761","3",193600.000
"6052","3",145200.000
"4443","2",532400.000
"6975","3",48400.000
"6976","3",48400.000
